row_id,label,group,source_path,source_sha256,official_split,split_1,split_2,split_3,split_4,split_5,split_6,split_7,split_8,split_9,split_10
5018,swirly,766b1c978eaa40fad88ca71ef017d08c6b578b9b8dc2ab2f80acd917f28b9a08,data/confirmatory_sources/DTD/extracted/dtd/images/swirly/swirly_0157.jpg,766b1c978eaa40fad88ca71ef017d08c6b578b9b8dc2ab2f80acd917f28b9a08,1:test|2:val|3:train|4:val|5:train|6:test|7:train|8:train|9:train|10:val,test,val,train,val,train,test,train,train,train,val
5019,swirly,548c7e902729be78fdc83cfff10145ca122fa220f8b773fa35d8585cccfee1ae,data/confirmatory_sources/DTD/extracted/dtd/images/swirly/swirly_0158.jpg,548c7e902729be78fdc83cfff10145ca122fa220f8b773fa35d8585cccfee1ae,1:test|2:train|3:test|4:val|5:val|6:val|7:train|8:train|9:test|10:test,test,train,test,val,val,val,train,train,test,test
5020,swirly,56e66edac299f5c09c7a911e05139cb0500645d997311b768192b718b11f0ee4,data/confirmatory_sources/DTD/extracted/dtd/images/swirly/swirly_0159.jpg,56e66edac299f5c09c7a911e05139cb0500645d997311b768192b718b11f0ee4,1:val|2:train|3:test|4:val|5:val|6:val|7:train|8:train|9:test|10:train,val,train,test,val,val,val,train,train,test,train
5021,swirly,4f30bbd6bb629d7817d7f3af7029578525ea0ee3f5d223c9bdd4f3b3f145b355,data/confirmatory_sources/DTD/extracted/dtd/images/swirly/swirly_0160.jpg,4f30bbd6bb629d7817d7f3af7029578525ea0ee3f5d223c9bdd4f3b3f145b355,1:test|2:train|3:test|4:train|5:train|6:test|7:train|8:train|9:test|10:val,test,train,test,train,train,test,train,train,test,val
5022,swirly,f98c26108da502ef6db864a49899fd0c9f07609dda3cb80c87e6879bb2b94fd0,data/confirmatory_sources/DTD/extracted/dtd/images/swirly/swirly_0161.jpg,f98c26108da502ef6db864a49899fd0c9f07609dda3cb80c87e6879bb2b94fd0,1:val|2:train|3:train|4:val|5:train|6:test|7:test|8:test|9:train|10:test,val,train,train,val,train,test,test,test,train,test
5023,swirly,0a9689787473166bb5cee70ab6dc5e7566818f15deef41d19192b449797de33d,data/confirmatory_sources/DTD/extracted/dtd/images/swirly/swirly_0162.jpg,0a9689787473166bb5cee70ab6dc5e7566818f15deef41d19192b449797de33d,1:val|2:train|3:test|4:train|5:val|6:train|7:val|8:val|9:val|10:train,val,train,test,train,val,train,val,val,val,train
5024,swirly,c9750f823ccc1af69499a9358602a29c6bf8642e0d5f4bb200a60f2581c6d11d,data/confirmatory_sources/DTD/extracted/dtd/images/swirly/swirly_0163.jpg,c9750f823ccc1af69499a9358602a29c6bf8642e0d5f4bb200a60f2581c6d11d,1:test|2:test|3:val|4:train|5:test|6:val|7:val|8:val|9:test|10:train,test,test,val,train,test,val,val,val,test,train
5025,swirly,572e0d0d28be6c1588ec91af07ec9d8b0fe04ba4869a554610cc80a7fa8b6a7c,data/confirmatory_sources/DTD/extracted/dtd/images/swirly/swirly_0164.jpg,572e0d0d28be6c1588ec91af07ec9d8b0fe04ba4869a554610cc80a7fa8b6a7c,1:test|2:train|3:val|4:train|5:val|6:test|7:test|8:val|9:test|10:train,test,train,val,train,val,test,test,val,test,train
5026,swirly,d113ddb986cf270716e65cf4aca2d359589ba1af6525a7f5a2a2280ad6808d75,data/confirmatory_sources/DTD/extracted/dtd/images/swirly/swirly_0165.jpg,d113ddb986cf270716e65cf4aca2d359589ba1af6525a7f5a2a2280ad6808d75,1:test|2:val|3:val|4:val|5:train|6:val|7:train|8:test|9:val|10:train,test,val,val,val,train,val,train,test,val,train
5027,swirly,f2310a9c5c2e6b607f0302f41c161efd4be9991c880e1a3e05037599af717e12,data/confirmatory_sources/DTD/extracted/dtd/images/swirly/swirly_0166.jpg,f2310a9c5c2e6b607f0302f41c161efd4be9991c880e1a3e05037599af717e12,1:train|2:test|3:train|4:val|5:test|6:train|7:test|8:train|9:val|10:val,train,test,train,val,test,train,test,train,val,val
5028,swirly,4c7be852b9ecf3f55891591f50c93e2337824ad2acea1d2bf6bb2db4af5a5731,data/confirmatory_sources/DTD/extracted/dtd/images/swirly/swirly_0167.jpg,4c7be852b9ecf3f55891591f50c93e2337824ad2acea1d2bf6bb2db4af5a5731,1:train|2:test|3:train|4:val|5:val|6:train|7:test|8:val|9:test|10:test,train,test,train,val,val,train,test,val,test,test
5029,swirly,c932d53ef56a43dd2c15fb1ba44370b9b0674ef00490705e04c7b7422762fac3,data/confirmatory_sources/DTD/extracted/dtd/images/swirly/swirly_0168.jpg,c932d53ef56a43dd2c15fb1ba44370b9b0674ef00490705e04c7b7422762fac3,1:train|2:val|3:test|4:test|5:test|6:val|7:test|8:test|9:train|10:train,train,val,test,test,test,val,test,test,train,train
5030,swirly,d3908d5ae587502b58b22800cddb937bdfcdcf3fb25a0d943bcfa82d8b5d4817,data/confirmatory_sources/DTD/extracted/dtd/images/swirly/swirly_0169.jpg,d3908d5ae587502b58b22800cddb937bdfcdcf3fb25a0d943bcfa82d8b5d4817,1:train|2:val|3:train|4:train|5:train|6:val|7:train|8:train|9:val|10:test,train,val,train,train,train,val,train,train,val,test
5031,swirly,65fb7d0dc4dae3ae249a7cba11dcb182e03c508de26a9fb7c547510356b9cb1c,data/confirmatory_sources/DTD/extracted/dtd/images/swirly/swirly_0170.jpg,65fb7d0dc4dae3ae249a7cba11dcb182e03c508de26a9fb7c547510356b9cb1c,1:test|2:train|3:val|4:val|5:test|6:val|7:test|8:test|9:train|10:test,test,train,val,val,test,val,test,test,train,test
5032,swirly,ba624931f9cd09c2fd044474c8a700f91b483e3a6974c19d897878f350f6a1db,data/confirmatory_sources/DTD/extracted/dtd/images/swirly/swirly_0171.jpg,ba624931f9cd09c2fd044474c8a700f91b483e3a6974c19d897878f350f6a1db,1:test|2:val|3:test|4:val|5:train|6:test|7:test|8:test|9:test|10:val,test,val,test,val,train,test,test,test,test,val
5033,swirly,2bb10fee95e29f8653ea3b91b1a6688dcc70aaa67d49014b7671edb412cbbd49,data/confirmatory_sources/DTD/extracted/dtd/images/swirly/swirly_0172.jpg,2bb10fee95e29f8653ea3b91b1a6688dcc70aaa67d49014b7671edb412cbbd49,1:test|2:test|3:train|4:test|5:test|6:test|7:train|8:val|9:test|10:val,test,test,train,test,test,test,train,val,test,val
5034,swirly,30dfe6b63e61da1cdf42013fbf254a4ac3feba88f242f5bd964b652a507314b0,data/confirmatory_sources/DTD/extracted/dtd/images/swirly/swirly_0173.jpg,30dfe6b63e61da1cdf42013fbf254a4ac3feba88f242f5bd964b652a507314b0,1:test|2:test|3:train|4:test|5:val|6:train|7:val|8:val|9:val|10:train,test,test,train,test,val,train,val,val,val,train
5035,swirly,9c5e2a4275f3b49f08d826c7474f572908b8e85e30ebc88d9136cfa4d88bedf9,data/confirmatory_sources/DTD/extracted/dtd/images/swirly/swirly_0174.jpg,9c5e2a4275f3b49f08d826c7474f572908b8e85e30ebc88d9136cfa4d88bedf9,1:test|2:train|3:train|4:train|5:val|6:val|7:val|8:test|9:train|10:train,test,train,train,train,val,val,val,test,train,train
5036,swirly,0c4c5cdba74efb1c86f35f7e2e71bc08014b1833ab37c7e96adaf4c7f8d3c062,data/confirmatory_sources/DTD/extracted/dtd/images/swirly/swirly_0175.jpg,0c4c5cdba74efb1c86f35f7e2e71bc08014b1833ab37c7e96adaf4c7f8d3c062,1:train|2:train|3:train|4:val|5:test|6:train|7:train|8:val|9:val|10:train,train,train,train,val,test,train,train,val,val,train
5037,swirly,6cadde1c9453f92dbc78b758b26b38ccdd38e41961d0f76eeb60e548505215fc,data/confirmatory_sources/DTD/extracted/dtd/images/swirly/swirly_0176.jpg,6cadde1c9453f92dbc78b758b26b38ccdd38e41961d0f76eeb60e548505215fc,1:test|2:train|3:train|4:val|5:train|6:test|7:train|8:train|9:val|10:val,test,train,train,val,train,test,train,train,val,val
5038,swirly,33310b8ac13042182a86427cd6e9a1f7f7a8b9becc7f67ef51ef8151801de78a,data/confirmatory_sources/DTD/extracted/dtd/images/swirly/swirly_0177.jpg,33310b8ac13042182a86427cd6e9a1f7f7a8b9becc7f67ef51ef8151801de78a,1:test|2:val|3:val|4:train|5:val|6:test|7:train|8:train|9:test|10:train,test,val,val,train,val,test,train,train,test,train
5039,swirly,d57d2eb7b34978846a59280934b40308cd55fca423e22d49f996237f5f080c8f,data/confirmatory_sources/DTD/extracted/dtd/images/swirly/swirly_0178.jpg,d57d2eb7b34978846a59280934b40308cd55fca423e22d49f996237f5f080c8f,1:train|2:train|3:val|4:train|5:train|6:val|7:val|8:test|9:test|10:train,train,train,val,train,train,val,val,test,test,train
5040,veined,e3bc5fc9273111b3045fb34ac82681b96a2c30b2f25baa5db6d334dac5bd76ee,data/confirmatory_sources/DTD/extracted/dtd/images/veined/veined_0001.jpg,e3bc5fc9273111b3045fb34ac82681b96a2c30b2f25baa5db6d334dac5bd76ee,1:test|2:val|3:test|4:val|5:test|6:train|7:train|8:test|9:train|10:train,test,val,test,val,test,train,train,test,train,train
5041,veined,ea06cdd5a85dac37dccbc1aaa5532f096719b32bb8ba314e0cff231b5505d8db,data/confirmatory_sources/DTD/extracted/dtd/images/veined/veined_0064.jpg,ea06cdd5a85dac37dccbc1aaa5532f096719b32bb8ba314e0cff231b5505d8db,1:test|2:test|3:val|4:val|5:train|6:val|7:val|8:train|9:val|10:train,test,test,val,val,train,val,val,train,val,train
5042,veined,253effebdb863d8fe4254fd9c3df21e36c9222fad2f454639ad8d1e8b87ed96a,data/confirmatory_sources/DTD/extracted/dtd/images/veined/veined_0066.jpg,253effebdb863d8fe4254fd9c3df21e36c9222fad2f454639ad8d1e8b87ed96a,1:train|2:val|3:test|4:val|5:train|6:train|7:test|8:test|9:val|10:train,train,val,test,val,train,train,test,test,val,train
5043,veined,67e555623f1fff4a9abda6036e6c76ce6cbcb801ff240e04d8848b475709a4dd,data/confirmatory_sources/DTD/extracted/dtd/images/veined/veined_0067.jpg,67e555623f1fff4a9abda6036e6c76ce6cbcb801ff240e04d8848b475709a4dd,1:val|2:val|3:test|4:test|5:train|6:test|7:val|8:val|9:test|10:val,val,val,test,test,train,test,val,val,test,val
5044,veined,04898c9a6d8c36320b7aac16dc1d61c317e66fb47dfdd754a3717acd5de28ceb,data/confirmatory_sources/DTD/extracted/dtd/images/veined/veined_0068.jpg,04898c9a6d8c36320b7aac16dc1d61c317e66fb47dfdd754a3717acd5de28ceb,1:test|2:test|3:val|4:val|5:train|6:train|7:test|8:test|9:train|10:val,test,test,val,val,train,train,test,test,train,val
5045,veined,519601e57b03816029633b52f96ed9530cd2e6a03bad69e582ec4af604561dd9,data/confirmatory_sources/DTD/extracted/dtd/images/veined/veined_0069.jpg,519601e57b03816029633b52f96ed9530cd2e6a03bad69e582ec4af604561dd9,1:val|2:test|3:train|4:train|5:test|6:train|7:val|8:val|9:test|10:val,val,test,train,train,test,train,val,val,test,val
5046,veined,86030f7bc88eaa033f1a8e08a20a9e15be09c9778e10d463b8e9e25e750f6edc,data/confirmatory_sources/DTD/extracted/dtd/images/veined/veined_0071.jpg,86030f7bc88eaa033f1a8e08a20a9e15be09c9778e10d463b8e9e25e750f6edc,1:val|2:val|3:test|4:train|5:val|6:test|7:test|8:test|9:test|10:test,val,val,test,train,val,test,test,test,test,test
5047,veined,cd84a86158131b13cf85057af858f952767c1c2459a019ca7184d506449e55a1,data/confirmatory_sources/DTD/extracted/dtd/images/veined/veined_0072.jpg,cd84a86158131b13cf85057af858f952767c1c2459a019ca7184d506449e55a1,1:train|2:val|3:train|4:val|5:test|6:val|7:train|8:test|9:train|10:test,train,val,train,val,test,val,train,test,train,test
5048,veined,91b3dc279226199de4dc03b56da0ce892e9d3f10b4b5136037f28de906d2276d,data/confirmatory_sources/DTD/extracted/dtd/images/veined/veined_0073.jpg,91b3dc279226199de4dc03b56da0ce892e9d3f10b4b5136037f28de906d2276d,1:val|2:test|3:train|4:test|5:test|6:train|7:train|8:test|9:val|10:test,val,test,train,test,test,train,train,test,val,test
5049,veined,fdcf954367e3039445846cdf1c724d39c84dc36130caa34f2fdecf9eeb5a2c75,data/confirmatory_sources/DTD/extracted/dtd/images/veined/veined_0074.jpg,fdcf954367e3039445846cdf1c724d39c84dc36130caa34f2fdecf9eeb5a2c75,1:train|2:test|3:train|4:val|5:train|6:test|7:val|8:train|9:train|10:train,train,test,train,val,train,test,val,train,train,train
5050,veined,fa52050170474f040121b4c1522d0f0ddca49a7701eb26f12d3a9990c6f4f758,data/confirmatory_sources/DTD/extracted/dtd/images/veined/veined_0075.jpg,fa52050170474f040121b4c1522d0f0ddca49a7701eb26f12d3a9990c6f4f758,1:val|2:train|3:val|4:val|5:train|6:train|7:train|8:train|9:train|10:test,val,train,val,val,train,train,train,train,train,test
5051,veined,69ab2e7499e7e15b3d5b83edc4d253174f0f5b51b6aee70a4837605871fd7e58,data/confirmatory_sources/DTD/extracted/dtd/images/veined/veined_0077.jpg,69ab2e7499e7e15b3d5b83edc4d253174f0f5b51b6aee70a4837605871fd7e58,1:train|2:train|3:train|4:train|5:train|6:train|7:train|8:test|9:val|10:val,train,train,train,train,train,train,train,test,val,val
5052,veined,2138561efbd5411f2021de902e2739fe4e2d2498c3e0ed4b472260838f5bee46,data/confirmatory_sources/DTD/extracted/dtd/images/veined/veined_0078.jpg,2138561efbd5411f2021de902e2739fe4e2d2498c3e0ed4b472260838f5bee46,1:train|2:val|3:test|4:val|5:test|6:test|7:train|8:val|9:test|10:val,train,val,test,val,test,test,train,val,test,val
5053,veined,7dc1f128ed2825f706cff8f05e34c5bea5ea9a6f0ba7a7a6938c1bc0af3e69c2,data/confirmatory_sources/DTD/extracted/dtd/images/veined/veined_0079.jpg,7dc1f128ed2825f706cff8f05e34c5bea5ea9a6f0ba7a7a6938c1bc0af3e69c2,1:train|2:test|3:val|4:test|5:test|6:val|7:val|8:test|9:train|10:val,train,test,val,test,test,val,val,test,train,val
5054,veined,aff7cf5d912ee78d0c9d8235eceeed7734014ee2c8b1637728b1e69447eb372e,data/confirmatory_sources/DTD/extracted/dtd/images/veined/veined_0081.jpg,aff7cf5d912ee78d0c9d8235eceeed7734014ee2c8b1637728b1e69447eb372e,1:train|2:val|3:train|4:val|5:test|6:train|7:train|8:test|9:test|10:test,train,val,train,val,test,train,train,test,test,test
5055,veined,c14b4bef1dce762e15b27e1a342e7e4425b09f3ec3d583dba694d3cce7920c2b,data/confirmatory_sources/DTD/extracted/dtd/images/veined/veined_0082.jpg,c14b4bef1dce762e15b27e1a342e7e4425b09f3ec3d583dba694d3cce7920c2b,1:val|2:test|3:train|4:train|5:val|6:val|7:test|8:val|9:val|10:val,val,test,train,train,val,val,test,val,val,val
5056,veined,28a483b5971b7877e7c11ac962375f69e6daa0945cd363126160e569820e0ae9,data/confirmatory_sources/DTD/extracted/dtd/images/veined/veined_0085.jpg,28a483b5971b7877e7c11ac962375f69e6daa0945cd363126160e569820e0ae9,1:val|2:train|3:test|4:test|5:train|6:val|7:train|8:train|9:test|10:test,val,train,test,test,train,val,train,train,test,test
5057,veined,25d7a5bfc66ceeb73cbd3494e6ad7fb782623be41f4fc959b07f4ba5e14cc66e,data/confirmatory_sources/DTD/extracted/dtd/images/veined/veined_0086.jpg,25d7a5bfc66ceeb73cbd3494e6ad7fb782623be41f4fc959b07f4ba5e14cc66e,1:val|2:test|3:val|4:test|5:val|6:train|7:val|8:train|9:test|10:train,val,test,val,test,val,train,val,train,test,train
5058,veined,21b3895a376371029bff8218771406df062012c0f9fc59bbe590b02eeddf2f02,data/confirmatory_sources/DTD/extracted/dtd/images/veined/veined_0087.jpg,21b3895a376371029bff8218771406df062012c0f9fc59bbe590b02eeddf2f02,1:train|2:val|3:val|4:test|5:train|6:val|7:train|8:train|9:test|10:val,train,val,val,test,train,val,train,train,test,val
5059,veined,e8177a715e3da4a6e06f6aa89ac7eaeac3f06a3b1a1d561c8703d08dd555c93e,data/confirmatory_sources/DTD/extracted/dtd/images/veined/veined_0088.jpg,e8177a715e3da4a6e06f6aa89ac7eaeac3f06a3b1a1d561c8703d08dd555c93e,1:test|2:test|3:train|4:test|5:val|6:train|7:val|8:val|9:train|10:test,test,test,train,test,val,train,val,val,train,test
5060,veined,f8cb277a574c1b3ccb02fe06260de6e53c6aab5adcf2a61007c7e34634cd29e8,data/confirmatory_sources/DTD/extracted/dtd/images/veined/veined_0089.jpg,f8cb277a574c1b3ccb02fe06260de6e53c6aab5adcf2a61007c7e34634cd29e8,1:test|2:train|3:test|4:train|5:val|6:val|7:val|8:test|9:train|10:train,test,train,test,train,val,val,val,test,train,train
5061,veined,8817b7a8712798c0cef2c61f62e7024f8998885b7fe9db8e0e620647203da6cf,data/confirmatory_sources/DTD/extracted/dtd/images/veined/veined_0090.jpg,8817b7a8712798c0cef2c61f62e7024f8998885b7fe9db8e0e620647203da6cf,1:val|2:val|3:train|4:val|5:train|6:val|7:train|8:test|9:test|10:val,val,val,train,val,train,val,train,test,test,val
5062,veined,750426a871f0f64e9e1e3459a15aa5b8dd21e61f6dfe6bd6a4a69c2df275f571,data/confirmatory_sources/DTD/extracted/dtd/images/veined/veined_0091.jpg,750426a871f0f64e9e1e3459a15aa5b8dd21e61f6dfe6bd6a4a69c2df275f571,1:train|2:train|3:val|4:train|5:val|6:test|7:train|8:test|9:train|10:test,train,train,val,train,val,test,train,test,train,test
5063,veined,4be06b1abeb9e783b223a9bf7941e40de0ecaeb02dedbab53c57d525d5614de2,data/confirmatory_sources/DTD/extracted/dtd/images/veined/veined_0092.jpg,4be06b1abeb9e783b223a9bf7941e40de0ecaeb02dedbab53c57d525d5614de2,1:val|2:train|3:val|4:train|5:val|6:test|7:train|8:test|9:train|10:test,val,train,val,train,val,test,train,test,train,test
5064,veined,99278b5af8eeb98b1c63bcc222f1553a87d0ea370a8491e3d68de75364571db2,data/confirmatory_sources/DTD/extracted/dtd/images/veined/veined_0093.jpg,99278b5af8eeb98b1c63bcc222f1553a87d0ea370a8491e3d68de75364571db2,1:test|2:test|3:test|4:train|5:test|6:train|7:val|8:train|9:test|10:train,test,test,test,train,test,train,val,train,test,train
5065,veined,b4b368f3808f2bb6847ea51d23d2b19718d25d51a47164e898cd5e0c21e70453,data/confirmatory_sources/DTD/extracted/dtd/images/veined/veined_0094.jpg,b4b368f3808f2bb6847ea51d23d2b19718d25d51a47164e898cd5e0c21e70453,1:train|2:val|3:val|4:val|5:test|6:train|7:test|8:val|9:val|10:train,train,val,val,val,test,train,test,val,val,train
5066,veined,faf0d6124c06952740790670c00d85142e67a0faa40b85eba604462b2470c181,data/confirmatory_sources/DTD/extracted/dtd/images/veined/veined_0095.jpg,faf0d6124c06952740790670c00d85142e67a0faa40b85eba604462b2470c181,1:test|2:val|3:test|4:test|5:val|6:val|7:train|8:train|9:train|10:train,test,val,test,test,val,val,train,train,train,train
5067,veined,754a578886269310c9a350093cbfd831130d280e827b1985f715c5fcd3238014,data/confirmatory_sources/DTD/extracted/dtd/images/veined/veined_0097.jpg,754a578886269310c9a350093cbfd831130d280e827b1985f715c5fcd3238014,1:train|2:train|3:test|4:val|5:train|6:train|7:test|8:val|9:val|10:train,train,train,test,val,train,train,test,val,val,train
5068,veined,f1ead63fab18df9e38e3d2da69a7164fb71c52ff6e9f687fd6481d1565f7df83,data/confirmatory_sources/DTD/extracted/dtd/images/veined/veined_0098.jpg,f1ead63fab18df9e38e3d2da69a7164fb71c52ff6e9f687fd6481d1565f7df83,1:train|2:test|3:val|4:test|5:test|6:train|7:val|8:val|9:val|10:train,train,test,val,test,test,train,val,val,val,train
5069,veined,626da25c03a70e83e5c015c6b0e102d0422938141bac2db609fe0cd98810112f,data/confirmatory_sources/DTD/extracted/dtd/images/veined/veined_0099.jpg,626da25c03a70e83e5c015c6b0e102d0422938141bac2db609fe0cd98810112f,1:test|2:val|3:train|4:val|5:test|6:test|7:test|8:val|9:test|10:val,test,val,train,val,test,test,test,val,test,val
5070,veined,bfd37fc40856ba6274f4515fd8579b07fb8eb57ba5ee966c35428175b1019a64,data/confirmatory_sources/DTD/extracted/dtd/images/veined/veined_0100.jpg,bfd37fc40856ba6274f4515fd8579b07fb8eb57ba5ee966c35428175b1019a64,1:train|2:val|3:test|4:test|5:val|6:train|7:val|8:train|9:val|10:val,train,val,test,test,val,train,val,train,val,val
5071,veined,d5482614c30ec01eeb43561c42c6aac1477aad1cb8e1cef5ff80999d4a9b92d1,data/confirmatory_sources/DTD/extracted/dtd/images/veined/veined_0101.jpg,d5482614c30ec01eeb43561c42c6aac1477aad1cb8e1cef5ff80999d4a9b92d1,1:train|2:val|3:test|4:val|5:train|6:train|7:test|8:val|9:train|10:val,train,val,test,val,train,train,test,val,train,val
5072,veined,2552862ffef526238af550de1776b167c76667dce264509f6b6a7314ec01b249,data/confirmatory_sources/DTD/extracted/dtd/images/veined/veined_0102.jpg,2552862ffef526238af550de1776b167c76667dce264509f6b6a7314ec01b249,1:test|2:val|3:val|4:train|5:test|6:test|7:test|8:val|9:train|10:test,test,val,val,train,test,test,test,val,train,test
5073,veined,3a61de375a89d056f7c44d8a62063945c1b9d25b49e3fb9d503c798cecfd1cfc,data/confirmatory_sources/DTD/extracted/dtd/images/veined/veined_0103.jpg,3a61de375a89d056f7c44d8a62063945c1b9d25b49e3fb9d503c798cecfd1cfc,1:val|2:train|3:val|4:train|5:train|6:test|7:train|8:train|9:val|10:test,val,train,val,train,train,test,train,train,val,test
5074,veined,c43441149846718186ab4c01f61c476c96c748c1149defaf5366e2534431954c,data/confirmatory_sources/DTD/extracted/dtd/images/veined/veined_0104.jpg,c43441149846718186ab4c01f61c476c96c748c1149defaf5366e2534431954c,1:train|2:test|3:train|4:val|5:train|6:test|7:val|8:train|9:val|10:val,train,test,train,val,train,test,val,train,val,val
5075,veined,491cf8259176220500e0cd027e3b830f82f57266123106ebeb74899e314bbdfe,data/confirmatory_sources/DTD/extracted/dtd/images/veined/veined_0105.jpg,491cf8259176220500e0cd027e3b830f82f57266123106ebeb74899e314bbdfe,1:test|2:val|3:val|4:train|5:val|6:test|7:val|8:train|9:val|10:val,test,val,val,train,val,test,val,train,val,val
5076,veined,65a2e68251cb0bc19d76cd21941e34552503c713a3ea1c975d4d10ddf79d6084,data/confirmatory_sources/DTD/extracted/dtd/images/veined/veined_0106.jpg,65a2e68251cb0bc19d76cd21941e34552503c713a3ea1c975d4d10ddf79d6084,1:train|2:test|3:train|4:test|5:train|6:val|7:test|8:train|9:train|10:val,train,test,train,test,train,val,test,train,train,val
5077,veined,7476ebf78bb461eaf2113a896aae57103186a3a9757d83c4c167f21d1facb599,data/confirmatory_sources/DTD/extracted/dtd/images/veined/veined_0107.jpg,7476ebf78bb461eaf2113a896aae57103186a3a9757d83c4c167f21d1facb599,1:train|2:val|3:train|4:test|5:test|6:train|7:val|8:train|9:val|10:val,train,val,train,test,test,train,val,train,val,val
5078,veined,6030166ed44f9fa208d090a43f4286124488c3753f7f97a322f783e219082aac,data/confirmatory_sources/DTD/extracted/dtd/images/veined/veined_0108.jpg,6030166ed44f9fa208d090a43f4286124488c3753f7f97a322f783e219082aac,1:train|2:val|3:test|4:train|5:test|6:val|7:val|8:val|9:train|10:test,train,val,test,train,test,val,val,val,train,test
5079,veined,e443f287ee397332fc5fb786197434a3402a2ea9ba0e6b61469254d289ac1b41,data/confirmatory_sources/DTD/extracted/dtd/images/veined/veined_0109.jpg,e443f287ee397332fc5fb786197434a3402a2ea9ba0e6b61469254d289ac1b41,1:test|2:val|3:test|4:val|5:train|6:val|7:train|8:val|9:train|10:test,test,val,test,val,train,val,train,val,train,test
